target,location,season,calendar_week,CU_EAKFC_SEIRS,CU_EAKFC_SIRS,CU_EKF_SEIRS,CU_EKF_SIRS,CU_RHF_SEIRS,CU_RHF_SIRS,CUBMA,Delphi_BasisRegression,Delphi_EmpiricalFutures,Delphi_EmpiricalTrajectories,Delphi_ExtendedDeltaDensity,Delphi_MarkovianDeltaDensity,Delphi_Uniform,FluOutlook_Mech,FluOutlook_MechAug,FluX_ARLR,FluX_LSTM,LANL_DBMplus,Protea_Cheetah,Protea_Kudu,Protea_Springbok,ReichLab_kcde_backfill_none,ReichLab_kcde_backfill_post_hoc,ReichLab_kde,ReichLab_sarima_seasonal_difference_FALSE,ReichLab_sarima_seasonal_difference_TRUE,UA_EpiCos
1 wk ahead,HHS Region 1,2012/2013,4,0.43,0.43,0.43,0.43,0.43,0.43,0.162472176846,0.9206147728,0.598411439,0.60561488,0.96310644887,0.96310644887,0.167938936,0.876150804,0.924974749,0.479844057,0.652646408,0.9902160774,0.136596938236,0.682793339,0.136,0.04042,0.04178,0.60003947834,0.5286,0.402,0.78336181
1 wk ahead,HHS Region 1,2012/2013,5,0.58,0.58,0.58,0.58,0.58,0.58,0.2149968643,0.881484665,0.523931787,0.37469727,0.89402545371,0.89402545371,0.145038172,0.911140514,0.920452744,0.537937119,0.588434556,0.6613550688,0.0160000783066954,0.446320638,0.016,0.06988,0.06806,0.50883427684,0.4638,0.355,0.58621174
1 wk ahead,HHS Region 1,2012/2013,6,0.51,0.51,0.51,0.51,0.51,0.51,0.177599651,0.9737606342,0.496427382,0.2767283,0.997376805698,0.997376805698,0.122137408,0.967921279,0.9726006943,0.4864555,0.584632888,0.7810360354,0.0320000413748523,0.284472369,0.032,0.06636,0.06816,0.41545749984,0.4758,0.2975,0.73832772
1 wk ahead,HHS Region 1,2012/2013,7,0.42,0.42,0.42,0.42,0.42,0.42,0.000926110924846271,0.461621289,0.397360344,0.2722434,0.4956779634,0.4956779634,0.11450382,1.00000003,1.000000043,0.4208092,0.517298188,0.1457442406,0.0980000307634273,0.3039862217,0.098,0.04298,0.04602,0.39611094874,0.3883,0.3031,0.49341415
1 wk ahead,HHS Region 1,2012/2013,8,0.35,0.35,0.35,0.35,0.35,0.35,0.102434358914429,0.1017589681,0.341016864,0.26133623,0.02364369447,0.02364369447,0.099236644,0.999682172,1.000000026,0.39920724,0.445246179,0.4799813484,0.124000034060821,0.352445181,0.124,0.01016,0.01022,0.35435790684,0.3836,0.4726,0.32595476
1 wk ahead,HHS Region 1,2012/2013,9,0.87,0.87,0.87,0.87,0.87,0.87,0.239720862631241,0.7486624164,0.433211476,0.29856194,0.76071483361,0.76071483361,0.099236644,0.999999945,1,0.4964519,0.577450047,0.9851291974,0.5099978622167,0.473174939,0.51,0.01924,0.01908,0.41831999774,0.5909,0.5547,0.50853908
1 wk ahead,HHS Region 1,2012/2013,10,0.55,0.55,0.55,0.55,0.55,0.55,0.0161496072108474,0.0405696265,0.335201653,0.29124283,0.09407296938,0.09407296938,0.091603056,0.99746787,0.99983981,0.40858938,0.509443217,0.1849855826,0.4379997451703,0.447857143,0.438,0.015,0.01522,0.45681570734,0.3676,0.3866,0.27629644
1 wk ahead,HHS Region 1,2012/2013,11,0.7,0.7,0.7,0.7,0.7,0.7,0.177580688086034,0.7327338579,0.42945788,0.34901938,0.74201914398,0.74201914398,0.091603056,0.9992703,0.99999995,0.47108111,0.57311604,0.6457757306,0.6739953492071,0.520128939,0.674,0.01886,0.0182,0.56016187794,0.4949,0.5642,0.30853424
1 wk ahead,HHS Region 1,2012/2013,12,0.81,0.81,0.81,0.81,0.81,0.81,0.779265026669,0.0480240651,0.3102255,0.39931597,0.01061160819,0.01061160819,0.091603056,0.99964933,1.00000003,0.51064624,0.63115206,0.2237158414,0.84199443948885,0.662718774,0.842,0.06666,0.07042,0.66163261694,0.6985,0.706,0.54078437
1 wk ahead,HHS Region 1,2012/2013,13,0.67,0.67,0.67,0.67,0.67,0.67,0.9473766582965,0.6420714484,0.421830681,0.44522393,0.68010374314,0.68010374314,0.091603056,0.99999997,0.99999992,0.43081558,0.57311604,0.9936856306,0.856000029206538,0.767048081,0.856,0.08852,0.09124,0.76122789694,0.4309,0.4742,0.25483547
1 wk ahead,HHS Region 1,2012/2013,14,0.77,0.77,0.77,0.77,0.77,0.77,0.994019185215,0.9721647244,0.50831962,0.47177067,0.99720987767,0.99720987767,0.091603056,1.000000022,1.000000028,0.51647001,0.63115206,0.9235078094,0.932000033267443,0.85443777,0.932,0.2849,0.28716,0.8347646508,0.7001,0.6399,0.55208323
1 wk ahead,HHS Region 1,2012/2013,15,0.73,0.73,0.73,0.73,0.73,0.73,0.749554513,0.3768803364,0.38211482,0.48118588,0.43193553104,0.43193553104,0.083969468,0.8955828,0.9116677,0.41181993,0.50457587,0.3620350328,0.706000032398904,0.8767549696,0.706,0.3272,0.3282,0.8622051586,0.4321,0.4823,0.15197315
1 wk ahead,HHS Region 1,2012/2013,16,0.5,0.5,0.5,0.5,0.5,0.5,0.109472973714306,0.0874084391,0.27456314,0.40057392,0.0494169347,0.0494169347,0.061068704,0,0,0.37506131,0.41461796,0.1970325524,0.42400004098018,0.8189283285,0.424,0.21278,0.2127,0.7962688655,0.3667,0.5209,0.06810988
1 wk ahead,HHS Region 1,2012/2013,17,0.77,0.77,0.77,0.77,0.77,0.77,0.11923475811753,0.476913329,0.35124409,0.34689734,0.44722533546,0.44722533546,0.061068704,0,0,0.33955822,0.41461796,0.9607127582,0.8160000922447,0.864209095,0.816,0.27532,0.2762,0.8437469255,0.4234,0.5427,0.19291342
1 wk ahead,HHS Region 1,2012/2013,18,0.72,0.72,0.72,0.72,0.72,0.72,0.3197491865,0.1722936079,0.29404817,0.33919829,0.14285743997,0.14285743997,0.053435116,0,0,0.3513397,0.39934194,0.0175653924,0.612000050033468,0.85571141,0.612,0.2047,0.20376,0.822524956,0.3167,0.415,0.23326573
1 wk ahead,HHS Region 1,2012/2013,43,0.67,0.67,0.67,0.67,0.67,0.67,0.24555404456,0.0494034996,0.29754344,0.12226243,0.043611052318,0.043611052318,0.045801528,0,0,0.32369206,0.37833102,0.6871836212,0.521999299592533,0.2362299312,0.522,0.00198,0.00264,0.3435988699,0.6276,0.5147,0.47994757
1 wk ahead,HHS Region 1,2012/2013,44,0.4,0.4,0.4,0.4,0.4,0.4,0.212829908783637,0.0319373303,0.26032091,0.12621985,0.04991594558,0.04991594558,0.045801528,0,0,0.29462624,0.37833102,0.4346096862,0.142000121391738,0.220906746,0.142,0.00062,0.00074,0.30214194294,0.3947,0.3808,0.28838044
1 wk ahead,HHS Region 1,2012/2013,45,0.76,0.76,0.76,0.76,0.76,0.76,0.340441318417703,0.4530394441,0.32411118,0.16514687,0.37911589786,0.37911589786,0.053435116,0,0,0.34075692,0.45597126,0.7130540316,0.234701260684,0.4582311057,0.232,0.00626,0.00604,0.35396308594,0.6021,0.5453,0.34018506
1 wk ahead,HHS Region 1,2012/2013,46,0.61,0.61,0.61,0.61,0.61,0.61,0.395582969,0.6588073002,0.36575643,0.21954984,0.73671432918,0.73671432918,0.061068704,0,0,0.38368973,0.41461796,0.6674224866,0.40402880732,0.4126686641,0.404,0.01206,0.0131,0.41091697794,0.5508,0.432,0.34934666
1 wk ahead,HHS Region 1,2012/2013,47,0.82,0.82,0.82,0.82,0.82,0.82,0.232776729186,0.3534919394,0.33242213,0.28238367,0.36296779403,0.36296779403,0.068702292,0.7966167,0.9204074,0.3738594,0.42555779,0.3182388532,0.321573710523,0.6099644728,0.318,0.00538,0.00484,0.45375578994,0.4754,0.5702,0.18429494
1 wk ahead,HHS Region 1,2012/2013,48,0.86,0.86,0.86,0.86,0.86,0.86,0.999968943885536,0.7397909454,0.41979429,0.36722744,0.74781124554,0.74781124554,0.091603056,0.97998105,0.99694497,0.54575077,0.57311604,0.983423695,0.745906922995,0.7386148044,0.746,0.03354,0.03394,0.6026058809,0.7691,0.7434,0.48970631
1 wk ahead,HHS Region 1,2012/2013,49,0.62,0.62,0.62,0.62,0.62,0.62,0.99667013449221,0.9493778263,0.575625063,0.3902912,0.98888474369,0.98888474369,0.129770996,0.96844216,0.997901482,0.67829357,0.700680329,0.9942681252,0.94267683867588,0.77519044988699,0.95,0.03928,0.04258,0.74602703594,0.8373,0.7826,0.68605768
1 wk ahead,HHS Region 1,2012/2013,50,0.88,0.88,0.88,0.88,0.88,0.88,0.999740384479957,0.6371769826,0.48933945,0.52200717,0.54384399489,0.54384399489,0.198473288,0.978353681,0.9999895651,0.80304106,0.710891247,0.9947205552,0.9505264036522,0.779604504711574,0.958,0.3415,0.3411,0.87760342294,0.8809,0.8127,0.52562922
1 wk ahead,HHS Region 1,2012/2013,51,0.89,0.89,0.89,0.89,0.89,0.89,0.93631563918,0.009804398,0.090038685,0.660519545,0.00087676617,0.00087676617,0.297709932,0.5156842721,0.990159135,0.6883575274,0.597395548,0.9953742224,0.9696678122686,0.82485209758698,0.976,0.46608,0.46834,0.94956075244,0.7884,0.7877,0.49240677
1 wk ahead,HHS Region 1,2012/2013,52,0.67,0.67,0.67,0.67,0.67,0.67,0.995080216534406,0.948641369,0.705704912,0.6279315,0.85604514,0.85604514,0.244274816,0,0.00834352447,0.708535046,0.210954037,0.9655607874,0.578276912902,0.8131960982,0.568,0.26192,0.2615,0.89606160174,0.6559,0.7777,0.36122004
1 wk ahead,HHS Region 1,2013/2014,1,0.07,0.07,0.07,0.07,0.07,0.07,0.56611334898,0.0041589276,0.089756319,0.34655907,0.00039128895,0.00039128895,0.106870232,0.046384523,0.0001029869,0.316445066,0.197986447,0.4105157706,0.29861056943,0.684997728,0.296,0.0021,0.0025,0.41368078084,0.44,0.3857,0.03811396
1 wk ahead,HHS Region 1,2013/2014,2,0.62,0.62,0.62,0.62,0.62,0.62,0.6601274613,0.0426660309,0.207513191,0.45814399,0.01127287636,0.01127287636,0.129770996,0.9999999997,0.8137593285,0.3386665484,0.201088096,0.9214420594,0.751574250151,0.757311576,0.752,0.03852,0.03674,0.48050538184,0.4835,0.427,0.06159186
1 wk ahead,HHS Region 1,2013/2014,3,0.66,0.66,0.66,0.66,0.66,0.66,0.539481864,0.7047870212,0.498987114,0.58387768,0.75506113165,0.75506113165,0.145038172,0.8255645362,0.9104797306,0.57639378,0.453458708,0.9116117814,0.876970288019,0.7848236001,0.878,0.05774,0.0595,0.52354159724,0.6817,0.6652,0.40007947
1 wk ahead,HHS Region 1,2013/2014,4,0.68,0.68,0.68,0.68,0.68,0.68,0.0670433637596474,0.4572113935,0.392841249,0.56599506,0.46474574261,0.46474574261,0.15267176,0.4328452053,0.610487234,0.4595006947,0.258318833,0.954364679,0.54047464155,0.625312322,0.54,0.09226,0.0918,0.54042048924,0.5795,0.5856,0.14211258
1 wk ahead,HHS Region 1,2013/2014,5,0.93,0.93,0.93,0.93,0.93,0.93,0.208217932466,0.8984116717,0.638491076,0.4727673,0.95558357368,0.95558357368,0.167938936,0.5181264184,0.9462244128,0.722131833,0.591543855,0.9773060882,0.576000006866842,0.47036677064,0.576,0.175,0.17744,0.57921228934,0.7437,0.7139,0.41638572
1 wk ahead,HHS Region 1,2013/2014,6,0.49,0.49,0.49,0.49,0.49,0.49,0.211172919,0.0910061668,0.237639107,0.33898228,0.10706285829,0.10706285829,0.137404584,0,0.0066006413,0.2555155139,0.202093537,0.3719867628,0.136000022024407,0.2368998567,0.136,0.08478,0.08348,0.47053597088,0.363,0.3976,0.05977923
1 wk ahead,HHS Region 1,2013/2014,7,0.79,0.79,0.79,0.79,0.79,0.79,0.0805673929614079,0.5395250015,0.423567593,0.36492935,0.55637214157,0.55637214157,0.137404584,0.4826844332,0.85293230901,0.469970274,0.452417387,0.891368804,0.479999975264385,0.2294412121,0.48,0.1748,0.17658,0.51219031884,0.5582,0.5563,0.70594216
1 wk ahead,HHS Region 1,2013/2014,8,0.63,0.63,0.63,0.63,0.63,0.63,0.00646244589317874,0.0034169678,0.202594231,0.33991016,0.00034255011,0.00034255011,0.11450382,0.541706329,0.60374887228,0.456867782,0.448846562,0.7210699446,0.340000009078031,0.2834870955,0.34,0.05684,0.05448,0.44329286374,0.5016,0.6098,0.679628
1 wk ahead,HHS Region 1,2013/2014,9,0.93,0.93,0.93,0.93,0.93,0.93,0.4680882473,0.4892009937,0.426236865,0.38448614,0.46565475461,0.46565475461,0.11450382,0.96216824223,0.6222681,0.70637623,0.7410043,0.9739748776,0.8679913897486,0.492695804,0.868,0.10844,0.10696,0.50913039274,0.8255,0.7962,0.93472272
1 wk ahead,HHS Region 1,2013/2014,10,0.73,0.73,0.73,0.73,0.73,0.73,0.992922469877655,0.5963469449,0.441725236,0.38743658,0.65094275927,0.65094275927,0.106870232,0.8518501,0.8333645,0.6334892,0.69281999,0.8034453166,0.8199923929494,0.491921847,0.82,0.07506,0.0762,0.56292567054,0.729,0.6555,0.89280794
1 wk ahead,HHS Region 1,2013/2014,11,0.94,0.94,0.94,0.94,0.94,0.94,0.967796845652269,0.9736837204,0.619852444,0.58304424,0.99737068744,0.99737068744,0.129770996,0.9999999471,0.9999999541,0.572842105,0.700680329,0.9601722102,0.9239962657859,0.80291489,0.924,0.60186,0.60522,0.75708221094,0.7163,0.7093,0.72998526
1 wk ahead,HHS Region 1,2013/2014,12,0.49,0.49,0.49,0.49,0.49,0.49,0.989892017906251,0.9684413555,0.591971408,0.62019635,0.99712871033,0.99712871033,0.122137408,1.0000000108,0.9999998861,0.659339854,0.78066505,0.9528391552,0.9219978815778,0.858197042,0.922,0.5489,0.5466,0.79617017794,0.7658,0.8302,0.83190238
1 wk ahead,HHS Region 1,2013/2014,13,0.82,0.82,0.82,0.82,0.82,0.82,0.999329647629,0.9745576383,0.694619353,0.73950955,0.99742672775,0.99742672775,0.137404584,1.00000003,0.999999992,0.63115678,0.785472937,0.9579051762,0.96200004844058,0.975319655,0.962,0.73988,0.73496,0.90228011094,0.7321,0.6424,0.63989337
1 wk ahead,HHS Region 1,2013/2014,14,0.85,0.85,0.85,0.85,0.85,0.85,0.964990889,0.9222516829,0.584447216,0.76994487,0.93764647463,0.93764647463,0.15267176,0.99999995,0.99999997,0.552324866,0.7047163,0.9583368152,0.944000042457658,0.980910155,0.944,0.83898,0.845,0.94985682194,0.6268,0.5768,0.32650385
1 wk ahead,HHS Region 1,2013/2014,15,0.43,0.43,0.43,0.43,0.43,0.43,0.93644869235,0.3665371168,0.364036735,0.76182242,0.31553281562,0.31553281562,0.129770996,0.9999999208,0.99999991,0.568515794,0.646884258,0.955537741,0.870000054213151,0.9423333668,0.87,0.74202,0.739,0.94995569294,0.605,0.681,0.3435169
1 wk ahead,HHS Region 1,2013/2014,16,0.66,0.66,0.66,0.66,0.66,0.66,0.77318973825,0.2715583214,0.324639359,0.786967572,0.28949346659,0.28949346659,0.122137408,0.99999999,0.999999908,0.470427492,0.584632888,0.8843166196,0.758000082210372,0.9599764235,0.758,0.7767,0.77804,0.9600237998,0.5552,0.8072,0.25624581
1 wk ahead,HHS Region 1,2013/2014,17,0.58,0.58,0.58,0.58,0.58,0.58,0.4221877998,0.1114450379,0.249019337,0.64594104,0.13799241837,0.13799241837,0.099236644,0.430393063,0.430609625,0.367043377,0.512900117,0.9503712092,0.728000112953023,0.876543984871,0.728,0.41938,0.42416,0.9483763247,0.3713,0.5186,0.27560593
1 wk ahead,HHS Region 1,2013/2014,18,0.76,0.76,0.76,0.76,0.76,0.76,0.4509406638,0.9232613504,0.611984606,0.7174368,0.92300818544,0.92300818544,0.099236644,0.20483282,0.271932344,0.59702417,0.68815622,0.9609641284,0.908000109695262,0.96609121,0.908,0.68902,0.68584,0.960615941,0.7026,0.7268,0.84182952
1 wk ahead,HHS Region 1,2013/2014,43,0.98,0.98,0.98,0.98,0.98,0.98,0.8322900583,0.9347402218,0.618797269,0.22849652,0.97478933574,0.97478933574,0.068702292,0.999999991,0.9726537,0.47599455,0.59963485,0.1768900994,0.893999843835521,0.6295618177,0.894,0.10958,0.10928,0.60615938794,0.8227,0.756,0.65353054
1 wk ahead,HHS Region 1,2013/2014,44,1,1,1,1,1,1,0.999996261824506,0.9045027591,0.60343126,0.25660859,0.93084291843,0.93084291843,0.07633588,0.36630842,0.99145411,0.50550941,0.61354909,0.9896126816,0.911999872157143,0.8051738475,0.912,0.11488,0.12004,0.63508044394,0.8719,0.8111,0.63817904
1 wk ahead,HHS Region 1,2013/2014,45,0.92,0.92,0.92,0.92,0.92,0.92,0.83603648742,0.2915406234,0.304818804,0.23351756,0.32979494495,0.32979494495,0.068702292,0.04784623,0.42153677,0.37336808,0.4879886,0.3771617724,0.479746337754,0.8110219363,0.476,0.02052,0.0194,0.5218635929,0.5389,0.5826,0.27541197
1 wk ahead,HHS Region 1,2013/2014,46,0.62,0.62,0.62,0.62,0.62,0.62,0.107391514669951,0.0422816901,0.228975155,0.20874107,0.04689439951,0.04689439951,0.053435116,0,0,0.34026909,0.39934194,0.4661074426,0.190286019995,0.2213375713,0.19,0.00274,0.00252,0.32958245794,0.4272,0.2935,0.24143712
1 wk ahead,HHS Region 1,2013/2014,47,0.96,0.96,0.96,0.96,0.96,0.96,0.971441497015697,0.8066997715,0.513735203,0.32630291,0.81117770568,0.81117770568,0.068702292,0.3006751,0.6029361,0.4408193,0.54674819,0.9279914306,0.808370495044,0.6748759864,0.81,0.01272,0.0119,0.44990622094,0.7018,0.6851,0.44743493
1 wk ahead,HHS Region 1,2013/2014,48,0.46,0.46,0.46,0.46,0.46,0.46,0.27956546382,0.0684989823,0.213656366,0.23834671,0.03457745991,0.03457745991,0.061068704,0.1883456,0.1568875,0.31236306,0.35342924,0.534680552,0.171131388624,0.2684047003,0.17,0.00258,0.0027,0.33678807394,0.2932,0.2027,0.13108995
1 wk ahead,HHS Region 1,2013/2014,49,0.97,0.97,0.97,0.97,0.97,0.97,0.42157584,0.776374758,0.56258549,0.25894493,0.7772302242,0.7772302242,0.083969468,0.99460976,0.99997311,0.49277097,0.62375182,0.9830424716,0.4612176211,0.7967929323,0.448,0.00898,0.00982,0.49333727494,0.7515,0.4701,0.62254566
1 wk ahead,HHS Region 1,2013/2014,50,0.95,0.95,0.95,0.95,0.95,0.95,0.751838145535958,0.9642898236,0.63292772,0.25420827,0.99427098925,0.99427098925,0.091603056,0.87306208,0.30991437,0.51475439,0.63115206,0.9354248184,0.4040902403,0.9141569933,0.384,0.00464,0.00442,0.47981443294,0.7056,0.431,0.60722072
1 wk ahead,HHS Region 1,2013/2014,51,0.87,0.87,0.87,0.87,0.87,0.87,0.46712543,0.8360493471,0.549865553,0.31023058,0.82138630855,0.82138630855,0.122137408,0.596625337,0.030691303,0.58037638,0.645231369,0.16631821,0.71063623818,0.6760370196,0.712,0.02116,0.02244,0.60921922954,0.755,0.432,0.59288652
1 wk ahead,HHS Region 1,2013/2014,52,0.44,0.44,0.44,0.44,0.44,0.44,0.82246537603,0.0035553631,0.184047997,0.32654024,0.000348929061,0.000348929061,0.122137408,0.047539016,0.149725419,0.68611146,0.645231369,0.7651468688,0.54492354953,0.669935458,0.54,0.02666,0.02686,0.54505973774,0.8247,0.7747,0.64712482
1 wk ahead,HHS Region 1,2014/2015,1,0.69,0.69,0.69,0.69,0.69,0.69,0.69286021167,0.5152901701,0.406714686,0.70474867,0.54521491885,0.54521491885,0.198473288,0.99967072217,0.998896697,0.28598306804,0.264320105,0.8775368164,0.917329734167,0.8358969781,0.918,0.092,0.09268,0.73526798984,0.5542,0.4974,0.28898753
1 wk ahead,HHS Region 1,2014/2015,2,0.87,0.87,0.87,0.87,0.87,0.87,0.909544921503492,0.6532948017,0.5457774012,0.845305133,0.68508689939,0.68508689939,0.297709932,0.999743161,1.00000001489,0.79066532804,0.770124338,0.9937190134,0.918529238868,0.9979368694,0.918,0.57188,0.5713,0.87740598328,0.7019,0.7342,0.95640116
1 wk ahead,HHS Region 1,2014/2015,3,0.75,0.75,0.75,0.75,0.75,0.75,0.3315477858,0.308332349,0.3009550146,0.842119792,0.26024487202,0.26024487202,0.274809168,0.18113339736,0.1969112646,0.19866464974,0.470493616,0.9816513028,0.30722419437,0.990072811,0.302,0.48752,0.48598,0.83910769524,0.5182,0.552,0.4347519
1 wk ahead,HHS Region 1,2014/2015,4,0.82,0.82,0.82,0.82,0.82,0.82,0.381507281,0.4957094832,0.4362203854,0.762129544,0.5209679821,0.5209679821,0.274809168,0.0702980346,0.1013894903,0.74712358195,0.834819835,0.7793934668,0.21200011682531,0.9845516726,0.212,0.54438,0.54902,0.83930508624,0.5559,0.5896,0.06983554
1 wk ahead,HHS Region 1,2014/2015,5,0.82,0.82,0.82,0.82,0.82,0.82,0.250096256,0.3145495085,0.3931467843,0.66048298,0.35996784194,0.35996784194,0.251908404,0.29511322903,0.35451986166,0.44820949605,0.764124382,0.789173445,0.146000109973702,0.921585339,0.146,0.46852,0.4647,0.81225940488,0.5048,0.6669,0.44326503
1 wk ahead,HHS Region 1,2014/2015,6,0.63,0.63,0.63,0.63,0.63,0.63,0.0857539581028956,0.1616553523,0.3117958873,0.63815339,0.15878630857,0.15878630857,0.221374052,0.8841002339,0.102475507,0.72142884239,0.659668274,0.8164476992,0.156000113805931,0.913447456,0.156,0.45362,0.455,0.76724901388,0.418,0.4502,0.23108871
1 wk ahead,HHS Region 1,2014/2015,7,0.42,0.42,0.42,0.42,0.42,0.42,0.036051912761,0.004313632,0.144117719,0.4736927,0.00043270924,0.00043270924,0.145038172,0,0,0.19470673999,0.453458708,0.1512417828,0.0400000980243941,0.721597116,0.04,0.12994,0.13328,0.58602310774,0.2883,0.3603,0.00902272
1 wk ahead,HHS Region 1,2014/2015,8,0.6,0.6,0.6,0.6,0.6,0.6,0.2631577394,0.0039484674,0.1366749284,0.50064064,0.00040991271,0.00040991271,0.137404584,0,0,0.4187648898,0.58730866,0.1852873388,0.15801481492276,0.72029515,0.158,0.18254,0.18208,0.61997830564,0.4172,0.3792,0.13757228
1 wk ahead,HHS Region 1,2014/2015,9,0.31,0.31,0.31,0.31,0.31,0.31,0.0574443903773985,0.0037440643,0.1413931378,0.51326961,0.00038716154,0.00038716154,0.129770996,0.1508366507,0.1496239,0.199614908,0.316389138,0.03958498,0.08601721281234,0.7044981893,0.086,0.16012,0.15504,0.66173132464,0.2752,0.3288,0.2706673
1 wk ahead,HHS Region 1,2014/2015,10,0.14,0.14,0.14,0.14,0.14,0.14,0.0482076759429081,0.0033114767,0.12651911,0.49922288,0.00034232696,0.00034232696,0.11450382,0,0,0.295797018,0.448846562,0.000754206,0.1120143091457,0.649240464,0.112,0.0577,0.05604,0.67288519594,0.2712,0.1812,0.04277795
1 wk ahead,HHS Region 1,2014/2015,11,0.41,0.41,0.41,0.41,0.41,0.41,0.108870772469416,0.0767665259,0.247525368,0.5767683,0.04436303434,0.04436303434,0.11450382,0.4714932,0.5131473,0.40164563,0.582865609,0.005057562,0.30401186727047,0.731848842,0.304,0.0742,0.07752,0.74721151994,0.4728,0.3816,0.32439679
1 wk ahead,HHS Region 1,2014/2015,12,0.51,0.51,0.51,0.51,0.51,0.51,0.998180737998985,0.314409894,0.318897129,0.64435524,0.20417597283,0.20417597283,0.122137408,0.73267542,0.75844229,0.503051361,0.645231369,0.0474793542,0.700000057915723,0.859761877,0.7,0.25736,0.25986,0.84868227294,0.5266,0.3804,0.73940001
1 wk ahead,HHS Region 1,2014/2015,13,0.13,0.13,0.13,0.13,0.13,0.13,0.711813333417,0.0334330103,0.205683376,0.5639874,0.04193691175,0.04193691175,0.106870232,0,0,0.344038405,0.447265868,0.0139450248,0.344000058046878,0.78561623,0.344,0.17186,0.17322,0.85608526694,0.3324,0.2451,0.39134647
1 wk ahead,HHS Region 1,2014/2015,14,0.27,0.27,0.27,0.27,0.27,0.27,0.438297783306,0.2289926877,0.244298558,0.5942071,0.18017947914,0.18017947914,0.099236644,0,0,0.296969625,0.311624642,0.0089293304,0.238000068409505,0.87525394,0.238,0.09728,0.09448,0.8883623739,0.2925,0.3166,0.16979512
1 wk ahead,HHS Region 1,2014/2015,15,0.41,0.41,0.41,0.41,0.41,0.41,0.592864280245,0.3106417747,0.317995056,0.66436058,0.27311247376,0.27311247376,0.099236644,0,0,0.63827887,0.73133071,0.6266265502,0.876000054084142,0.898615704,0.876,0.40836,0.40932,0.9221202178,0.8131,0.8373,0.08116063
1 wk ahead,HHS Region 1,2014/2015,16,0.17,0.17,0.17,0.17,0.17,0.17,0.22087729,0.0241259796,0.141368865,0.52299317,0.05135361638,0.05135361638,0.07633588,0,0,0.36617015,0.367980767,0.0008338314,0.328000194767296,0.842278591,0.328,0.15798,0.15644,0.8756292216,0.2101,0.2863,0.37386618
1 wk ahead,HHS Region 1,2014/2015,17,0.68,0.68,0.68,0.68,0.68,0.68,0.2532331954012,0.6175708572,0.473005273,0.57458035,0.64208762685,0.64208762685,0.07633588,0,0,0.51423804,0.49768663,0.4599688754,0.715999976347579,0.8580123,0.716,0.14362,0.1432,0.9088934455,0.4638,0.4854,0.19128093
1 wk ahead,HHS Region 1,2014/2015,18,0.52,0.52,0.52,0.52,0.52,0.52,0.0546813854012,0.1774009948,0.301289278,0.50380214,0.18805955923,0.18805955923,0.061068704,0,0,0.40832422,0.41461796,0.1470473824,0.298000190469622,0.86173211,0.298,0.15976,0.1612,0.8581581155,0.2483,0.3549,0.06658451
1 wk ahead,HHS Region 1,2014/2015,43,0.6,0.6,0.6,0.6,0.6,0.6,0.115682255148662,0.7241174408,0.49238676,0.30646797,0.81195821689,0.81195821689,0.07633588,0.1056935,0.1267637,0.42539409,0.367980767,0.725452931,0.300000631293802,0.9360248719,0.3,0.09978,0.09796,0.66548227194,0.4542,0.434,0.33416747
1 wk ahead,HHS Region 1,2014/2015,44,0.89,0.89,0.89,0.89,0.89,0.89,0.38532077876087,0.9266863831,0.63956326,0.36889128,0.97866047758,0.97866047758,0.091603056,0.8375678,0.9505649,0.53586437,0.375085449,0.1886268932,0.554000365775008,0.9506444205,0.554,0.17724,0.17478,0.72658176194,0.6974,0.6631,0.52153717
1 wk ahead,HHS Region 1,2014/2015,45,0.78,0.78,0.78,0.78,0.78,0.78,0.4909854245968,0.6744708618,0.486628703,0.3461889,0.71004047285,0.71004047285,0.083969468,0.43863821,0.6596828,0.53561147,0.438711857,0.4060616778,0.523942866944,0.9143340952,0.52,0.0794,0.08218,0.6420886259,0.6544,0.6287,0.37432475
1 wk ahead,HHS Region 1,2014/2015,46,0.4,0.4,0.4,0.4,0.4,0.4,0.2617675104,0.1311257843,0.223227874,0.35959093,0.14227291114,0.14227291114,0.07633588,0.2015177,0.1962372,0.36113202,0.245263269,0.3355025744,0.181312601031,0.7073874428,0.176,0.03474,0.03568,0.55947092994,0.4558,0.4502,0.13012631
1 wk ahead,HHS Region 1,2014/2015,47,0.63,0.63,0.63,0.63,0.63,0.63,0.28833210396,0.3684669715,0.33364947,0.44070157,0.35936883567,0.35936883567,0.083969468,0.04555406,0.2513404,0.51958303,0.438711857,0.195528216,0.291518508572,0.8377841548,0.286,0.01538,0.0154,0.57713946994,0.5387,0.4145,0.20848426
1 wk ahead,HHS Region 1,2014/2015,48,0.16,0.16,0.16,0.16,0.16,0.16,0.24880572162486,0.04683785,0.135091203,0.40253588,0.01845236235,0.01845236235,0.083969468,0.38801383,0.28873971,0.362973779,0.307627809,0.0386212326,0.079440465452,0.6180943515,0.074,0.00174,0.00178,0.54209850094,0.4523,0.3179,0.13622972
1 wk ahead,HHS Region 1,2014/2015,49,0.2,0.2,0.2,0.2,0.2,0.2,0.41719768,0.4163188941,0.327369245,0.326222,0.39933950537,0.39933950537,0.091603056,0.82785835,0.59859709,0.408919243,0.309899918,0.0343681664,0.10568521550155,0.6549577281521,0.086,0.00114,0.00122,0.55394334194,0.5375,0.24,0.25405223
